DATE,steep_2s5s,steep_5s10s,steep_10s20s,steep_20s30s,steep_2s10s,steep_2s30s,steep_5s30s,steep_10s30s,flat_10s2s,flat_30s2s,flat_30s5s,flat_30s10s,bfly_2s5s10s_pos,bfly_2s5s10s_neg,bfly_2s10s30s_pos,bfly_2s10s30s_neg,bfly_5s10s30s_pos,bfly_5s10s30s_neg,bh_tlt,bh_shv,bh_ief,bh_50_50,barbell_shy_tlt,barbell_shy_ief,barbell_iei_tlt
2009-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-24,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-28,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-29,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-30,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-31,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-12,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-13,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-14,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-20,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-21,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-22,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-25,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-26,0.0,0.31908655178936324,0.0,0.0,0.05456733089965695,0.01588228404409926,0.04830001013361953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15139611601931988,0.0,0.41076770711394106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-27,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-28,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-29,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-01,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-02,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-03,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-04,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-05,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-08,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-09,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-10,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-12,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-17,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-19,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-23,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-24,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-25,0.0,0.47288513699765267,0.0,0.0,0.0,0.0,0.01777249279482094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093423702075264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041374583327841254,0.0,0.0,0.0,0.0,1.9586254166721588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
